"base_gene_src","base_id_src","base_gene_dest","base_id_dest"
"27040","ENTREZID","7409","ENTREZID"
"27040","ENTREZID","7535","ENTREZID"
"3937","ENTREZID","4067","ENTREZID"
"3937","ENTREZID","4690","ENTREZID"
"3937","ENTREZID","5295","ENTREZID"
"3937","ENTREZID","5777","ENTREZID"
"3937","ENTREZID","7409","ENTREZID"
"3937","ENTREZID","7534","ENTREZID"
"3937","ENTREZID","7535","ENTREZID"
"51176","ENTREZID","51701","ENTREZID"
"51176","ENTREZID","4851","ENTREZID"
"51176","ENTREZID","51588","ENTREZID"
"51176","ENTREZID","8607","ENTREZID"
"51176","ENTREZID","4087","ENTREZID"
"51176","ENTREZID","4088","ENTREZID"
"51176","ENTREZID","4089","ENTREZID"
"51176","ENTREZID","4092","ENTREZID"
"3952","ENTREZID","6774","ENTREZID"
"3953","ENTREZID","5300","ENTREZID"
"3953","ENTREZID","9021","ENTREZID"
"3976","ENTREZID","3977","ENTREZID"
"3977","ENTREZID","5008","ENTREZID"
"3977","ENTREZID","5777","ENTREZID"
"23175","ENTREZID","4776","ENTREZID"
"23175","ENTREZID","5465","ENTREZID"
"4023","ENTREZID","4036","ENTREZID"
"4023","ENTREZID","5347","ENTREZID"
"4036","ENTREZID","9223","ENTREZID"
"4036","ENTREZID","9479","ENTREZID"
"4036","ENTREZID","23542","ENTREZID"
"4036","ENTREZID","7057","ENTREZID"
"4040","ENTREZID","7471","ENTREZID"
"4052","ENTREZID","7040","ENTREZID"
"4055","ENTREZID","7185","ENTREZID"
"4055","ENTREZID","7186","ENTREZID"
"4055","ENTREZID","7187","ENTREZID"
"23643","ENTREZID","7097","ENTREZID"
"23643","ENTREZID","7099","ENTREZID"
"4067","ENTREZID","5595","ENTREZID"
"4067","ENTREZID","5141","ENTREZID"
"4067","ENTREZID","5294","ENTREZID"
"4067","ENTREZID","5336","ENTREZID"
"4067","ENTREZID","5747","ENTREZID"
"4067","ENTREZID","2185","ENTREZID"
"4067","ENTREZID","5777","ENTREZID"
"4067","ENTREZID","6198","ENTREZID"
"4067","ENTREZID","6199","ENTREZID"
"4067","ENTREZID","8631","ENTREZID"
"4067","ENTREZID","6850","ENTREZID"
"4067","ENTREZID","7006","ENTREZID"
"4067","ENTREZID","7297","ENTREZID"
"9223","ENTREZID","2810","ENTREZID"
"260425","ENTREZID","5728","ENTREZID"
"10892","ENTREZID","7186","ENTREZID"
"10892","ENTREZID","7189","ENTREZID"
"9794","ENTREZID","84441","ENTREZID"
"9794","ENTREZID","55534","ENTREZID"
"9794","ENTREZID","4851","ENTREZID"
"9794","ENTREZID","4853","ENTREZID"
"9794","ENTREZID","4854","ENTREZID"
"9794","ENTREZID","8554","ENTREZID"
"84441","ENTREZID","4851","ENTREZID"
"55534","ENTREZID","4851","ENTREZID"
"5604","ENTREZID","4214","ENTREZID"
"5604","ENTREZID","5594","ENTREZID"
"5604","ENTREZID","5595","ENTREZID"
"5604","ENTREZID","5894","ENTREZID"
"5604","ENTREZID","7409","ENTREZID"
"5605","ENTREZID","5594","ENTREZID"
"5605","ENTREZID","5595","ENTREZID"
"5606","ENTREZID","5608","ENTREZID"
"5606","ENTREZID","5595","ENTREZID"
"5606","ENTREZID","23542","ENTREZID"
"5606","ENTREZID","5330","ENTREZID"
"5606","ENTREZID","4092","ENTREZID"
"6416","ENTREZID","5609","ENTREZID"
"6416","ENTREZID","4214","ENTREZID"
"6416","ENTREZID","4296","ENTREZID"
"6416","ENTREZID","10746","ENTREZID"
"6416","ENTREZID","5871","ENTREZID"
"6416","ENTREZID","5599","ENTREZID"
"5607","ENTREZID","10746","ENTREZID"
"5607","ENTREZID","4215","ENTREZID"
"5607","ENTREZID","5598","ENTREZID"
"5607","ENTREZID","7534","ENTREZID"
"5608","ENTREZID","5330","ENTREZID"
"5608","ENTREZID","4092","ENTREZID"
"5609","ENTREZID","4296","ENTREZID"
"5609","ENTREZID","7786","ENTREZID"
"5609","ENTREZID","9175","ENTREZID"
"5609","ENTREZID","10746","ENTREZID"
"5609","ENTREZID","5599","ENTREZID"
"5609","ENTREZID","9479","ENTREZID"
"5609","ENTREZID","23542","ENTREZID"
"4214","ENTREZID","5871","ENTREZID"
"4214","ENTREZID","9448","ENTREZID"
"4214","ENTREZID","5594","ENTREZID"
"4214","ENTREZID","5599","ENTREZID"
"4214","ENTREZID","5894","ENTREZID"
"4214","ENTREZID","7186","ENTREZID"
"4214","ENTREZID","7531","ENTREZID"
"4296","ENTREZID","11184","ENTREZID"
"4296","ENTREZID","9479","ENTREZID"
"4296","ENTREZID","23542","ENTREZID"
"7786","ENTREZID","9479","ENTREZID"
"7786","ENTREZID","23542","ENTREZID"
"9175","ENTREZID","9479","ENTREZID"
"9020","ENTREZID","4791","ENTREZID"
"9020","ENTREZID","4792","ENTREZID"
"9020","ENTREZID","8737","ENTREZID"
"9020","ENTREZID","7185","ENTREZID"
"9020","ENTREZID","7186","ENTREZID"
"9020","ENTREZID","7187","ENTREZID"
"9020","ENTREZID","7189","ENTREZID"
"10746","ENTREZID","5599","ENTREZID"
"10746","ENTREZID","2810","ENTREZID"
"10746","ENTREZID","7531","ENTREZID"
"4215","ENTREZID","7450","ENTREZID"
"4215","ENTREZID","7531","ENTREZID"
"4215","ENTREZID","7532","ENTREZID"
"11184","ENTREZID","4690","ENTREZID"
"11184","ENTREZID","5531","ENTREZID"
"5871","ENTREZID","4218","ENTREZID"
"5871","ENTREZID","7186","ENTREZID"
"9448","ENTREZID","4690","ENTREZID"
"9448","ENTREZID","5581","ENTREZID"
"9448","ENTREZID","5921","ENTREZID"
"5594","ENTREZID","9261","ENTREZID"
"5594","ENTREZID","2872","ENTREZID"
"5594","ENTREZID","4609","ENTREZID"
"5594","ENTREZID","5581","ENTREZID"
"5594","ENTREZID","84867","ENTREZID"
"5594","ENTREZID","5801","ENTREZID"
"5594","ENTREZID","5894","ENTREZID"
"5594","ENTREZID","9252","ENTREZID"
"5594","ENTREZID","6256","ENTREZID"
"5594","ENTREZID","6720","ENTREZID"
"5594","ENTREZID","6776","ENTREZID"
"5594","ENTREZID","7054","ENTREZID"
"5594","ENTREZID","7157","ENTREZID"
"5594","ENTREZID","7249","ENTREZID"
"5594","ENTREZID","7409","ENTREZID"
"5602","ENTREZID","23542","ENTREZID"
"5602","ENTREZID","4170","ENTREZID"
"5602","ENTREZID","7157","ENTREZID"
"5600","ENTREZID","9252","ENTREZID"
"5595","ENTREZID","4609","ENTREZID"
"5595","ENTREZID","84867","ENTREZID"
"5595","ENTREZID","5801","ENTREZID"
"5595","ENTREZID","5894","ENTREZID"
"5595","ENTREZID","8986","ENTREZID"
"5595","ENTREZID","6256","ENTREZID"
"5595","ENTREZID","6720","ENTREZID"
"5595","ENTREZID","7054","ENTREZID"
"5595","ENTREZID","7157","ENTREZID"
"5598","ENTREZID","4205","ENTREZID"
"5598","ENTREZID","4208","ENTREZID"
"5598","ENTREZID","5801","ENTREZID"
"5598","ENTREZID","5894","ENTREZID"
"5598","ENTREZID","7531","ENTREZID"
"5599","ENTREZID","9479","ENTREZID"
"5599","ENTREZID","4609","ENTREZID"
"5599","ENTREZID","3164","ENTREZID"
"5599","ENTREZID","5170","ENTREZID"
"5599","ENTREZID","5587","ENTREZID"
"5599","ENTREZID","5966","ENTREZID"
"5599","ENTREZID","387","ENTREZID"
"5599","ENTREZID","7132","ENTREZID"
"5599","ENTREZID","7157","ENTREZID"
"9479","ENTREZID","23542","ENTREZID"
"9479","ENTREZID","5601","ENTREZID"
"9479","ENTREZID","7074","ENTREZID"
"23542","ENTREZID","5601","ENTREZID"
"23542","ENTREZID","7074","ENTREZID"
"5601","ENTREZID","5587","ENTREZID"
"5601","ENTREZID","7157","ENTREZID"
"4137","ENTREZID","5300","ENTREZID"
"4137","ENTREZID","5663","ENTREZID"
"4137","ENTREZID","7534","ENTREZID"
"4141","ENTREZID","5564","ENTREZID"
"4145","ENTREZID","4914","ENTREZID"
"4149","ENTREZID","4609","ENTREZID"
"4149","ENTREZID","5292","ENTREZID"
"4149","ENTREZID","4088","ENTREZID"
"4149","ENTREZID","4089","ENTREZID"
"4149","ENTREZID","7003","ENTREZID"
"4170","ENTREZID","5300","ENTREZID"
"4170","ENTREZID","5366","ENTREZID"
"4170","ENTREZID","7416","ENTREZID"
"4190","ENTREZID","7157","ENTREZID"
"4191","ENTREZID","5091","ENTREZID"
"4193","ENTREZID","8650","ENTREZID"
"4193","ENTREZID","8493","ENTREZID"
"4193","ENTREZID","5747","ENTREZID"
"4193","ENTREZID","25898","ENTREZID"
"4193","ENTREZID","6198","ENTREZID"
"4193","ENTREZID","50484","ENTREZID"
"4193","ENTREZID","2810","ENTREZID"
"4193","ENTREZID","7157","ENTREZID"
"4193","ENTREZID","7161","ENTREZID"
"4193","ENTREZID","10971","ENTREZID"
"5469","ENTREZID","9969","ENTREZID"
"5469","ENTREZID","10025","ENTREZID"
"5469","ENTREZID","9440","ENTREZID"
"5469","ENTREZID","9862","ENTREZID"
"5469","ENTREZID","9442","ENTREZID"
"5469","ENTREZID","90390","ENTREZID"
"5469","ENTREZID","4609","ENTREZID"
"5469","ENTREZID","5300","ENTREZID"
"5469","ENTREZID","5430","ENTREZID"
"5469","ENTREZID","5434","ENTREZID"
"5469","ENTREZID","5435","ENTREZID"
"5469","ENTREZID","5468","ENTREZID"
"5469","ENTREZID","10891","ENTREZID"
"5469","ENTREZID","6256","ENTREZID"
"5469","ENTREZID","6720","ENTREZID"
"5469","ENTREZID","7067","ENTREZID"
"5469","ENTREZID","7157","ENTREZID"
"5469","ENTREZID","10971","ENTREZID"
"9969","ENTREZID","90390","ENTREZID"
"9969","ENTREZID","6720","ENTREZID"
"10025","ENTREZID","90390","ENTREZID"
"10025","ENTREZID","4609","ENTREZID"
"10025","ENTREZID","10891","ENTREZID"
"10025","ENTREZID","7067","ENTREZID"
"9440","ENTREZID","90390","ENTREZID"
"9440","ENTREZID","10891","ENTREZID"
"9440","ENTREZID","7157","ENTREZID"
"9862","ENTREZID","90390","ENTREZID"
"9862","ENTREZID","5465","ENTREZID"
"9862","ENTREZID","5468","ENTREZID"
"9862","ENTREZID","6256","ENTREZID"
"9862","ENTREZID","4086","ENTREZID"
"9862","ENTREZID","4087","ENTREZID"
"9862","ENTREZID","4088","ENTREZID"
"9862","ENTREZID","6720","ENTREZID"
"9862","ENTREZID","7067","ENTREZID"
"9442","ENTREZID","90390","ENTREZID"
"90390","ENTREZID","5430","ENTREZID"
"90390","ENTREZID","5435","ENTREZID"
"4205","ENTREZID","4087","ENTREZID"
"4205","ENTREZID","7067","ENTREZID"
"4208","ENTREZID","10499","ENTREZID"
"4208","ENTREZID","4087","ENTREZID"
"4208","ENTREZID","6667","ENTREZID"
"4208","ENTREZID","7003","ENTREZID"
"4208","ENTREZID","7534","ENTREZID"
"4210","ENTREZID","29108","ENTREZID"
"4233","ENTREZID","6654","ENTREZID"
"4233","ENTREZID","6774","ENTREZID"
"4313","ENTREZID","7040","ENTREZID"
"4313","ENTREZID","7057","ENTREZID"
"4318","ENTREZID","7040","ENTREZID"
"4318","ENTREZID","7057","ENTREZID"
"64398","ENTREZID","50855","ENTREZID"
"22808","ENTREZID","5894","ENTREZID"
"22808","ENTREZID","51735","ENTREZID"
"2206","ENTREZID","6850","ENTREZID"
"4609","ENTREZID","9063","ENTREZID"
"4609","ENTREZID","5292","ENTREZID"
"4609","ENTREZID","5426","ENTREZID"
"4609","ENTREZID","5430","ENTREZID"
"4609","ENTREZID","5894","ENTREZID"
"4609","ENTREZID","5970","ENTREZID"
"4609","ENTREZID","8607","ENTREZID"
"4609","ENTREZID","6502","ENTREZID"
"4609","ENTREZID","4087","ENTREZID"
"4609","ENTREZID","4088","ENTREZID"
"4609","ENTREZID","22938","ENTREZID"
"4609","ENTREZID","6667","ENTREZID"
"4609","ENTREZID","7074","ENTREZID"
"4609","ENTREZID","7161","ENTREZID"
"4615","ENTREZID","8405","ENTREZID"
"4615","ENTREZID","114609","ENTREZID"
"4615","ENTREZID","7097","ENTREZID"
"4615","ENTREZID","7098","ENTREZID"
"4615","ENTREZID","7099","ENTREZID"
"4615","ENTREZID","7189","ENTREZID"
"4633","ENTREZID","5062","ENTREZID"
"4638","ENTREZID","5058","ENTREZID"
"653361","ENTREZID","5970","ENTREZID"
"4690","ENTREZID","5058","ENTREZID"
"4690","ENTREZID","5159","ENTREZID"
"4690","ENTREZID","5216","ENTREZID"
"4690","ENTREZID","5747","ENTREZID"
"4690","ENTREZID","5921","ENTREZID"
"4690","ENTREZID","6237","ENTREZID"
"4690","ENTREZID","8651","ENTREZID"
"4690","ENTREZID","30837","ENTREZID"
"4690","ENTREZID","6654","ENTREZID"
"4690","ENTREZID","29110","ENTREZID"
"4690","ENTREZID","8976","ENTREZID"
"8440","ENTREZID","5058","ENTREZID"
"8440","ENTREZID","5159","ENTREZID"
"8440","ENTREZID","5747","ENTREZID"
"8440","ENTREZID","6654","ENTREZID"
"8648","ENTREZID","10499","ENTREZID"
"8648","ENTREZID","9611","ENTREZID"
"8648","ENTREZID","4790","ENTREZID"
"8648","ENTREZID","3164","ENTREZID"
"8648","ENTREZID","5465","ENTREZID"
"8648","ENTREZID","5468","ENTREZID"
"8648","ENTREZID","10891","ENTREZID"
"8648","ENTREZID","3276","ENTREZID"
"8648","ENTREZID","6256","ENTREZID"
"8648","ENTREZID","22938","ENTREZID"
"8648","ENTREZID","6774","ENTREZID"
"8648","ENTREZID","6776","ENTREZID"
"8648","ENTREZID","6778","ENTREZID"
"8648","ENTREZID","7003","ENTREZID"
"8648","ENTREZID","8463","ENTREZID"
"8648","ENTREZID","7067","ENTREZID"
"8648","ENTREZID","7068","ENTREZID"
"8648","ENTREZID","10971","ENTREZID"
"10499","ENTREZID","5467","ENTREZID"
"10499","ENTREZID","5468","ENTREZID"
"10499","ENTREZID","3276","ENTREZID"
"10499","ENTREZID","6256","ENTREZID"
"10499","ENTREZID","22938","ENTREZID"
"10499","ENTREZID","6778","ENTREZID"
"10499","ENTREZID","6898","ENTREZID"
"10499","ENTREZID","7067","ENTREZID"
"10499","ENTREZID","7068","ENTREZID"
"10499","ENTREZID","10587","ENTREZID"
"9611","ENTREZID","9612","ENTREZID"
"9611","ENTREZID","4790","ENTREZID"
"9611","ENTREZID","4792","ENTREZID"
"9611","ENTREZID","8554","ENTREZID"
"9611","ENTREZID","5465","ENTREZID"
"9611","ENTREZID","5467","ENTREZID"
"9611","ENTREZID","5468","ENTREZID"
"9611","ENTREZID","5499","ENTREZID"
"9611","ENTREZID","5500","ENTREZID"
"9611","ENTREZID","5501","ENTREZID"
"9611","ENTREZID","6256","ENTREZID"
"9611","ENTREZID","25942","ENTREZID"
"9611","ENTREZID","22938","ENTREZID"
"9611","ENTREZID","6667","ENTREZID"
"9611","ENTREZID","79718","ENTREZID"
"9611","ENTREZID","7067","ENTREZID"
"9611","ENTREZID","7068","ENTREZID"
"9611","ENTREZID","7157","ENTREZID"
"9611","ENTREZID","10587","ENTREZID"
"9612","ENTREZID","4790","ENTREZID"
"9612","ENTREZID","4792","ENTREZID"
"9612","ENTREZID","4793","ENTREZID"
"9612","ENTREZID","3164","ENTREZID"
"9612","ENTREZID","5465","ENTREZID"
"9612","ENTREZID","5467","ENTREZID"
"9612","ENTREZID","5468","ENTREZID"
"9612","ENTREZID","3516","ENTREZID"
"9612","ENTREZID","5970","ENTREZID"
"9612","ENTREZID","6256","ENTREZID"
"9612","ENTREZID","25942","ENTREZID"
"9612","ENTREZID","22938","ENTREZID"
"9612","ENTREZID","6667","ENTREZID"
"9612","ENTREZID","6722","ENTREZID"
"9612","ENTREZID","7067","ENTREZID"
"9612","ENTREZID","7068","ENTREZID"
"4763","ENTREZID","5430","ENTREZID"
"4763","ENTREZID","4087","ENTREZID"
"4763","ENTREZID","4088","ENTREZID"
"4763","ENTREZID","4089","ENTREZID"
"4771","ENTREZID","6654","ENTREZID"
"4772","ENTREZID","5292","ENTREZID"
"4776","ENTREZID","7534","ENTREZID"
"4790","ENTREZID","4791","ENTREZID"
"4790","ENTREZID","4792","ENTREZID"
"4790","ENTREZID","4851","ENTREZID"
"4790","ENTREZID","5430","ENTREZID"
"4790","ENTREZID","5531","ENTREZID"
"4790","ENTREZID","5966","ENTREZID"
"4790","ENTREZID","5970","ENTREZID"
"4790","ENTREZID","5971","ENTREZID"
"4790","ENTREZID","6256","ENTREZID"
"4790","ENTREZID","6667","ENTREZID"
"4790","ENTREZID","6774","ENTREZID"
"4790","ENTREZID","6778","ENTREZID"
"4790","ENTREZID","29110","ENTREZID"
"4791","ENTREZID","5966","ENTREZID"
"4791","ENTREZID","5970","ENTREZID"
"4791","ENTREZID","5971","ENTREZID"
"4791","ENTREZID","6667","ENTREZID"
"4791","ENTREZID","29110","ENTREZID"
"4792","ENTREZID","5295","ENTREZID"
"4792","ENTREZID","5921","ENTREZID"
"4792","ENTREZID","5966","ENTREZID"
"4792","ENTREZID","5970","ENTREZID"
"4792","ENTREZID","5971","ENTREZID"
"4792","ENTREZID","291","ENTREZID"
"4792","ENTREZID","7157","ENTREZID"
"4793","ENTREZID","5468","ENTREZID"
"4793","ENTREZID","5966","ENTREZID"
"4793","ENTREZID","5970","ENTREZID"
"4793","ENTREZID","6256","ENTREZID"
"4804","ENTREZID","8717","ENTREZID"
"4804","ENTREZID","7185","ENTREZID"
"4804","ENTREZID","7186","ENTREZID"
"4804","ENTREZID","7187","ENTREZID"
"4804","ENTREZID","7189","ENTREZID"
"85409","ENTREZID","7039","ENTREZID"
"51701","ENTREZID","5468","ENTREZID"
"51701","ENTREZID","6502","ENTREZID"
"4830","ENTREZID","4832","ENTREZID"
"4830","ENTREZID","7074","ENTREZID"
"4842","ENTREZID","5777","ENTREZID"
"4851","ENTREZID","4854","ENTREZID"
"4851","ENTREZID","8650","ENTREZID"
"4851","ENTREZID","5290","ENTREZID"
"4851","ENTREZID","5663","ENTREZID"
"4851","ENTREZID","3516","ENTREZID"
"4851","ENTREZID","5970","ENTREZID"
"4851","ENTREZID","4088","ENTREZID"
"4851","ENTREZID","22938","ENTREZID"
"4853","ENTREZID","3516","ENTREZID"
"4854","ENTREZID","22938","ENTREZID"
"4878","ENTREZID","4882","ENTREZID"
"4879","ENTREZID","4882","ENTREZID"
"4852","ENTREZID","4886","ENTREZID"
"3164","ENTREZID","27330","ENTREZID"
"3164","ENTREZID","6256","ENTREZID"
"3164","ENTREZID","6258","ENTREZID"
"3164","ENTREZID","7157","ENTREZID"
"3164","ENTREZID","7428","ENTREZID"
"8439","ENTREZID","7132","ENTREZID"
"4908","ENTREZID","4914","ENTREZID"
"4908","ENTREZID","4916","ENTREZID"
"4914","ENTREZID","5770","ENTREZID"
"4914","ENTREZID","5906","ENTREZID"
"4914","ENTREZID","25970","ENTREZID"
"4914","ENTREZID","7189","ENTREZID"
"4916","ENTREZID","5770","ENTREZID"
"8650","ENTREZID","10928","ENTREZID"
"8650","ENTREZID","6477","ENTREZID"
"8650","ENTREZID","7157","ENTREZID"
"9253","ENTREZID","7189","ENTREZID"
"4985","ENTREZID","4988","ENTREZID"
"4988","ENTREZID","5338","ENTREZID"
"5048","ENTREZID","5049","ENTREZID"
"5048","ENTREZID","5050","ENTREZID"
"5049","ENTREZID","5050","ENTREZID"
"5049","ENTREZID","54776","ENTREZID"
"5050","ENTREZID","7157","ENTREZID"
"5053","ENTREZID","5860","ENTREZID"
"10606","ENTREZID","7189","ENTREZID"
"5058","ENTREZID","5313","ENTREZID"
"5058","ENTREZID","5894","ENTREZID"
"5058","ENTREZID","7532","ENTREZID"
"5058","ENTREZID","7534","ENTREZID"
"5062","ENTREZID","5880","ENTREZID"
"10298","ENTREZID","2810","ENTREZID"
"10298","ENTREZID","7532","ENTREZID"
"10298","ENTREZID","10971","ENTREZID"
"10298","ENTREZID","7534","ENTREZID"
"56924","ENTREZID","10971","ENTREZID"
"50855","ENTREZID","5584","ENTREZID"
"50855","ENTREZID","23433","ENTREZID"
"84612","ENTREZID","23433","ENTREZID"
"5141","ENTREZID","5576","ENTREZID"
"5147","ENTREZID","5906","ENTREZID"
"5147","ENTREZID","6009","ENTREZID"
"5147","ENTREZID","387","ENTREZID"
"5154","ENTREZID","5156","ENTREZID"
"5155","ENTREZID","5156","ENTREZID"
"5155","ENTREZID","7057","ENTREZID"
"5156","ENTREZID","5159","ENTREZID"
"5159","ENTREZID","5295","ENTREZID"
"5159","ENTREZID","5781","ENTREZID"
"5159","ENTREZID","5894","ENTREZID"
"5159","ENTREZID","5921","ENTREZID"
"5159","ENTREZID","7409","ENTREZID"
"5159","ENTREZID","7410","ENTREZID"
"5159","ENTREZID","10451","ENTREZID"
"5163","ENTREZID","5585","ENTREZID"
"5163","ENTREZID","6198","ENTREZID"
"5170","ENTREZID","5585","ENTREZID"
"5170","ENTREZID","5566","ENTREZID"
"5170","ENTREZID","5580","ENTREZID"
"5170","ENTREZID","5584","ENTREZID"
"5170","ENTREZID","10971","ENTREZID"
"5196","ENTREZID","7056","ENTREZID"
"5198","ENTREZID","51422","ENTREZID"
"5198","ENTREZID","7189","ENTREZID"
"5198","ENTREZID","7428","ENTREZID"
"5216","ENTREZID","23433","ENTREZID"
"5216","ENTREZID","7408","ENTREZID"
"5216","ENTREZID","8976","ENTREZID"
"5217","ENTREZID","6093","ENTREZID"
"5217","ENTREZID","25942","ENTREZID"
"5217","ENTREZID","7408","ENTREZID"
"8554","ENTREZID","5468","ENTREZID"
"8554","ENTREZID","6477","ENTREZID"
"8554","ENTREZID","6772","ENTREZID"
"8554","ENTREZID","7157","ENTREZID"
"9063","ENTREZID","6477","ENTREZID"
"9063","ENTREZID","6775","ENTREZID"
"9063","ENTREZID","7157","ENTREZID"
"10401","ENTREZID","5970","ENTREZID"
"10401","ENTREZID","6477","ENTREZID"
"10401","ENTREZID","4087","ENTREZID"
"10401","ENTREZID","4088","ENTREZID"
"10401","ENTREZID","4089","ENTREZID"
"10401","ENTREZID","6774","ENTREZID"
"51588","ENTREZID","4086","ENTREZID"
"51588","ENTREZID","4087","ENTREZID"
"51588","ENTREZID","4088","ENTREZID"
"51588","ENTREZID","4089","ENTREZID"
"51588","ENTREZID","4091","ENTREZID"
"51588","ENTREZID","4092","ENTREZID"
"5279","ENTREZID","9091","ENTREZID"
"5283","ENTREZID","9091","ENTREZID"
"118788","ENTREZID","5295","ENTREZID"
"5290","ENTREZID","5295","ENTREZID"
"5290","ENTREZID","25780","ENTREZID"
"5291","ENTREZID","5295","ENTREZID"
"5291","ENTREZID","5580","ENTREZID"
"5291","ENTREZID","5581","ENTREZID"
"5294","ENTREZID","23533","ENTREZID"
"5294","ENTREZID","5563","ENTREZID"
"5295","ENTREZID","5747","ENTREZID"
"5295","ENTREZID","5781","ENTREZID"
"5295","ENTREZID","5777","ENTREZID"
"5295","ENTREZID","22800","ENTREZID"
"5295","ENTREZID","9306","ENTREZID"
"5295","ENTREZID","7048","ENTREZID"
"5295","ENTREZID","7409","ENTREZID"
"5296","ENTREZID","9306","ENTREZID"
"5296","ENTREZID","7006","ENTREZID"
"5296","ENTREZID","7048","ENTREZID"
"5292","ENTREZID","6470","ENTREZID"
"5292","ENTREZID","6502","ENTREZID"
"5300","ENTREZID","5347","ENTREZID"
"5300","ENTREZID","5430","ENTREZID"
"5300","ENTREZID","4087","ENTREZID"
"5300","ENTREZID","4088","ENTREZID"
"5300","ENTREZID","9021","ENTREZID"
"5300","ENTREZID","7157","ENTREZID"
"5300","ENTREZID","7186","ENTREZID"
"5300","ENTREZID","7428","ENTREZID"
"8396","ENTREZID","7132","ENTREZID"
"8395","ENTREZID","8405","ENTREZID"
"23396","ENTREZID","83660","ENTREZID"
"5585","ENTREZID","5337","ENTREZID"
"5585","ENTREZID","387","ENTREZID"
"5319","ENTREZID","5320","ENTREZID"
"5336","ENTREZID","5587","ENTREZID"
"5336","ENTREZID","5781","ENTREZID"
"5336","ENTREZID","6850","ENTREZID"
"5336","ENTREZID","7409","ENTREZID"
"5337","ENTREZID","5578","ENTREZID"
"5337","ENTREZID","5898","ENTREZID"
"5337","ENTREZID","387","ENTREZID"
"5338","ENTREZID","5578","ENTREZID"
"5338","ENTREZID","5580","ENTREZID"
"5347","ENTREZID","5970","ENTREZID"
"5347","ENTREZID","6788","ENTREZID"
"5347","ENTREZID","10010","ENTREZID"
"5347","ENTREZID","7248","ENTREZID"
"5347","ENTREZID","7249","ENTREZID"
"10733","ENTREZID","2810","ENTREZID"
"5425","ENTREZID","10714","ENTREZID"
"25885","ENTREZID","84172","ENTREZID"
"25885","ENTREZID","64425","ENTREZID"
"25885","ENTREZID","5434","ENTREZID"
"25885","ENTREZID","5437","ENTREZID"
"51082","ENTREZID","661","ENTREZID"
"5430","ENTREZID","5431","ENTREZID"
"5430","ENTREZID","5434","ENTREZID"
"5430","ENTREZID","5435","ENTREZID"
"5430","ENTREZID","5436","ENTREZID"
"5430","ENTREZID","5437","ENTREZID"
"5430","ENTREZID","5438","ENTREZID"
"5430","ENTREZID","5439","ENTREZID"
"5430","ENTREZID","5440","ENTREZID"
"5430","ENTREZID","6256","ENTREZID"
"5430","ENTREZID","7428","ENTREZID"
"5431","ENTREZID","5434","ENTREZID"
"5431","ENTREZID","5436","ENTREZID"
"5431","ENTREZID","5437","ENTREZID"
"5431","ENTREZID","5439","ENTREZID"
"5431","ENTREZID","5440","ENTREZID"
"5433","ENTREZID","5439","ENTREZID"
"5434","ENTREZID","5435","ENTREZID"
"5434","ENTREZID","5436","ENTREZID"
"5434","ENTREZID","5437","ENTREZID"
"5434","ENTREZID","5439","ENTREZID"
"5434","ENTREZID","5440","ENTREZID"
"5434","ENTREZID","661","ENTREZID"
"5435","ENTREZID","5436","ENTREZID"
"5435","ENTREZID","5440","ENTREZID"
"5435","ENTREZID","661","ENTREZID"
"5436","ENTREZID","5437","ENTREZID"
"5436","ENTREZID","5439","ENTREZID"
"5436","ENTREZID","5440","ENTREZID"
"5436","ENTREZID","7428","ENTREZID"
"5437","ENTREZID","5439","ENTREZID"
"5437","ENTREZID","5440","ENTREZID"
"5437","ENTREZID","661","ENTREZID"
"5439","ENTREZID","5440","ENTREZID"
"11128","ENTREZID","661","ENTREZID"
"11128","ENTREZID","55718","ENTREZID"
"55703","ENTREZID","661","ENTREZID"
"10623","ENTREZID","661","ENTREZID"
"10623","ENTREZID","10621","ENTREZID"
"10623","ENTREZID","10622","ENTREZID"
"661","ENTREZID","55718","ENTREZID"
"661","ENTREZID","10621","ENTREZID"
"661","ENTREZID","10622","ENTREZID"
"5443","ENTREZID","7448","ENTREZID"
"5465","ENTREZID","10891","ENTREZID"
"5465","ENTREZID","5970","ENTREZID"
"5465","ENTREZID","6256","ENTREZID"
"5465","ENTREZID","6258","ENTREZID"
"5467","ENTREZID","5970","ENTREZID"
"5468","ENTREZID","10891","ENTREZID"
"5468","ENTREZID","6256","ENTREZID"
"5468","ENTREZID","6667","ENTREZID"
"10891","ENTREZID","6256","ENTREZID"
"10891","ENTREZID","7068","ENTREZID"
"5495","ENTREZID","5515","ENTREZID"
"5495","ENTREZID","10125","ENTREZID"
"5500","ENTREZID","4659","ENTREZID"
"5500","ENTREZID","4660","ENTREZID"
"5500","ENTREZID","5747","ENTREZID"
"5501","ENTREZID","5509","ENTREZID"
"5509","ENTREZID","2810","ENTREZID"
"5515","ENTREZID","5518","ENTREZID"
"5515","ENTREZID","5519","ENTREZID"
"5515","ENTREZID","5520","ENTREZID"
"5515","ENTREZID","5522","ENTREZID"
"5515","ENTREZID","55844","ENTREZID"
"5515","ENTREZID","5523","ENTREZID"
"5515","ENTREZID","5525","ENTREZID"
"5515","ENTREZID","5526","ENTREZID"
"5515","ENTREZID","5527","ENTREZID"
